name,Gender,Face_Diameter,Glass_material,Wire_material,Apparatus,Waterproof,Origin,agency,Price
  E-3439.322.24.26.25,Đồng hồ nam,41.7 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,63.270.000đ
  AT-61751.45.31,Đồng hồ Nam,42mm,Sapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Atlantic Swiss,20.664.000đ
  E-3504.131.20.15.30,Đồng hồ nam,41.5 mm,Sapphire,Thép không gỉ,Automatic,10 ATM,Thụy Sỹ,Epos Swiss,29.970.000đ
  E-3504.131.96.16.30,Đồng hồ nam,41.5 mm,Sapphire,Thép không gỉ,Automatic,50 ATM,Thụy Sỹ,Epos Swiss,29.970.000đ
   CA-LTP-V002D-1AUDF,Đồng hồ nữ,25mm,Kínhkhoáng,,Quartz (Pin),3ATM,Nhật Bản,Casio,777.600đ
  CT-BI1033-04E,Đồng hồ Nam,42 mm,Kínhcứng,Dây da chính hãng,Quartz/Pin,5 ATM,Nhật Bản,Citizen,3.321.000đ
  CT-BI1035-09A,Đồng hồ Nam,42 mm,Kínhkhoáng(Mineral),Dây da chính hãng,Quartz/Pin,10 ATM,Nhật Bản,Citizen,3.015.000đ
  17-13016-223,Đồng hồ Nam,37 mm,KínhSapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,7.092.000đ
  QQ-QA58J001Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.155.600đ
  QQ-QA58J201Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,928.800đ
  QQ-C212J100Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Dây da,Quartz/Pin,3ATM,Nhật Bản,Q&Q,658.800đ
  E-3426.131.22.20.25,Đồng hồ nam,40 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,30.510.000đ
  E-3426.131.22.65.25,Đồng hồ nam,40 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,30.510.000đ
  AT-64751.45.31,Nam,42mm,Sapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Atlantic Swiss,23.715.000đ
  AT-64451.45.21,Đồng hồ Nam,42mm,Sapphire,Dây da,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,15.813.000đ
  QQ-C214J101Y,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Dây da,Quartz/Pin,3ATM,Nhật Bản,Q&Q,658.800đ
  AG-KR68Q S-MOP,Đồng hồ nam,35 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  E-3432.132.22.25.32,Nam,"40,5mm",Kínhsapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,27.360.000đ
    JL-1-1830I ,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Dây da chính hãng,Quartz/Pin,20ATM,Áo,Jacques lemans,5.742.000đ
  EFR-526D-7AVUDF,Đồng hồ Nam,44mm,Kínhkhoáng,Thép không gỉ,Quartz (Điện tử),10ATM,Nhật Bản,Casio,3.176.100đ
  AT-61350.45.61,Nam,38mm,Sapphire,Dây da,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,12.582.000đ
  QQ-S310J200Y,Nam,40 mm,Kínhcứngchịulực,Thép không gỉ,Quartz/Pin,10 ATM,Nhật Bản,Q&Q,2.391.300đ
  EFR-539D-1AVUDF,Đồng hồ Nam,49.5mm,Kínhkhoáng,Thép không gỉ,Quartz (Điện tử),10ATM,Nhật Bản,Casio,4.485.600đ
  JL-1-1852D,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ mạ Demi PVD,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,4.563.000đ
  GLASHUTTE 17-23107-242,Nam,"38,5 mm",Sapphire,Thép không gỉ mạ PVD,Quartz (Điện tử),3 ATM,Đức,Bruno Sohnle,15.597.000đ
  QQ-QA48J215Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5 ATM,Nhật Bản,Q&Q,982.800đ
  AG-G9010 G-SG,Đồng hồ nam,42 mm,Sapphire,Dây da,Automatic (Cơ),5  ATM,Singapore,Aries Gold,6.052.500đ
  JL-N-207B,Nam,38 mm,perspex(Kínhcứngchịulực),Dây da,Cơ lên cót tay,5  ATM,Áo,Jacques lemans,9.108.000đ
  17-33085-971,Đồng hồ Nam,38 mm,Sapphiretinhthể,Dây da,Quartz (Điện tử), 3 bar,Đức,Bruno Sohnle,13.860.000đ
  JL-1-1845P,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,4.932.000đ
  JL-1-1848G,Đồng hồ Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ mạ PVD,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,7.803.000đ
  JL-1-1801M,Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,4.671.000đ
  E-3408.208.22.36.15,Đồng hồ Nam,39mm,Sapphiretinhthể,Dây da,Hand-Wound ( Cơ lên cót tay ),3 ATM,Thụy Sỹ,Epos Swiss,32.850.000đ
  JL-1-1852ZA,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,3.699.000đ
  QQ-M143J004Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  JL-N-215B,Nam,40 mm,perspex(Kínhcứngchịulực),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,6.498.000đ
  QQ-Q894J212Y,Đồng hồ Nam,43 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.047.600đ
  AT-71360.45.21,Nam,40mm,Sapphire,Dây da,Quartz (Điện tử),10 ATM,Thụy Sỹ,Atlantic Swiss,10.602.000đ
  QQ-VR88J001Y,Đồng hồ Nam,48 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,864.000đ
  CT-NH8360-12A,Đồng hồ Nam,41 mm,Mineral(Kínhcứngchịulực),Dây da,Automatic,5 ATM,Nhật Bản,Citizen,4.779.000đ
  QQ-VR56J008Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,885.600đ
  QQ-VR56J005Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,885.600đ
  JL-1-1848B,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,5.193.000đ
  JL-1-1951D,"Nam, Nữ",40 mm,hardenedcrystexcrystal,Dây da,Quartz/Pin,5 ATM, Áo,Jacques lemans,2.583.000đ
  EFR-526D-1AVUDF,Đồng hồ Nam,42mm,Kínhkhoáng,Thép không gỉ,Quartz (Điện tử),10ATM,Nhật Bản,Casio,3.176.100đ
  AT-50441.45.21,Nam,40mm,Sapphire,Dây da,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,19.044.000đ
  QQ-S308J202Y,Nam,40 mm,Kínhcứngchịulực,Thép không gỉ,Quartz/Pin,5 ATM,Nhật Bản,Q&Q,1.573.200đ
  AT-61355.41.61,Nam,38mm,Sapphire,Thép  không gỉ,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,11.700.000đ
  E-3409.132.20.18.25,Đồng hồ Nam,39mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,26.550.000đ
  QQ-Q620-204Y,Đồng hồ Nam,,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5 ATM,Nhật Bản,Q&Q,766.800đ
  AG-KR68Q BC-NUM,Đồng hồ nam,35 mm,Sapphire,Thép không gỉ mạ Demi PVD,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.925.250đ
  AG-G1017Z S-RW,Nam,36 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,3.802.500đ
  CT-BI5032-56A,Nam,40 mm,Mineral(Kínhcứngchịulực),Thép không gỉ mạ PVD,Quartz (Điện tử),3 ATM,Nhật Bản,Citizen,3.636.000đ
  E-3387.152.22.48.32,Đồng hồ Nam,39mm,Kínhsapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,38.520.000đ
  QQ-Q892J202Y,Đồng hồ nam,42 mm,Krysternacrystal(kínhcứng),Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,853.200đ
  QQ-GW80J003Y,Đồng hồ Nam,54 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.563.300đ
  QQ-Q594J004Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,950.400đ
  BS-17-33085-921,Đồng hồ Nam,38mm,Sapphire,Dây da,Quartz (Điện tử),3 ATM,Đức,Bruno Sohnle,14.022.000đ
  JL-N-213G,Nam,42 mm,perspex(Kínhcứngchịulực),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,5.193.000đ
  JL-1-1801K,Đồng hồ Nam,41 mm,,Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  JL-1-1857A,Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,5.193.000đ
  E-3408.208.22.30.15,Đồng hồ Nam,39mm,Sapphiretinhthể,Dây da,Hand-Wound ( Cơ lên cót tay ),3 ATM,Thụy Sỹ,Epos Swiss,32.850.000đ
  E-3408.208.22.30.32,Đồng hồ Nam,39mm,Sapphiretinhthể,Thép không gỉ mạ vàng PVD,Hand-Wound ( Cơ lên cót tay ),3 ATM,Thụy Sỹ,Epos Swiss,33.930.000đ
  E-3408.208.22.36.32,Đồng hồ Nam,39mm,Sapphire,Thép không gỉ mạ vàng PVD,Hand-Wound ( Cơ lên cót tay ),3 ATM,Thụy Sỹ,Epos Swiss,33.930.000đ
  QQ-M144J007Y,Đồng hồ Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  AG-G102 G-BU,Nam,45 mm,Mineral(Kínhcứng),Dây da,Quartz/Pin,5  ATM,Singapore,Aries Gold,5.418.000đ
  QQ-Q894J201Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.047.600đ
  QQ-Q894J400Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.112.400đ
  QQ-VY24J404Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,950.400đ
  JL-1-1936E,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,3.888.000đ
  AT-71465.43.61G,Nam,40mm,,Thép  không gỉ ,Quartz,10ATM,Thụy Sỹ,Atlantic Swiss,20.124.000đ
  QQ-VR62J002Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  CT-BI5051-51A,Đồng hồ Nam,42mm,MineralCrystal,Stainless Steel,Quartz/Pin,10ATM,Nhật Bản,Citizen,3.411.000đ
  E-3390.152.22.20.25,Đồng hồ Nam,41mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,34.290.000đ
  AG-G120B S-BKNUM,Nam,40 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  QQ-M150J004Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.069.200đ
  CT-NH8383-17E,Đồng hồ Nam,46mm,Mineral(Kínhcứngchịulực),Dây cao su,Automatic (Cơ tự động),10 ATM,Nhật Bản,Citizen,5.814.000đ
  CT-NH8384-14E,Đồng hồ Nam,46mm,Mineral(Kínhcứngchịulực),Dây Cao su,Automatic (Cơ tự động),10 ATM,Nhật Bản,Citizen,5.814.000đ
  JL-1-1370F,Đồng hồ Nam,37 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,4.149.000đ
  CT-EQ9063-04D,Đồng hồ Nữ,34 mm,Sapphire,Dây da chính hãng,Quartz/Pin,5 ATM,Nhật Bản,Citizen,3.663.000đ
  AG-KR68Q BC-MOP,Đồng hồ nam,35 mm,Sapphire,Thép không gỉ mạ Demi PVD,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.925.250đ
  JL-1-1846B,Đồng hồ Nam,42 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Automatic (Cơ tự động),10  ATM,Áo,Jacques lemans,7.803.000đ
  17-13175-240,Đồng hồ Nam,42 mm,Sapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,14.652.000đ
  QQ-M173J001Y,Đồng hồ Nam,33 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,1.015.200đ
  AG-L9003 S-WMOP,Nam,36.5 mm,Sapphire,Thép không gỉ,Automatic (Cơ),5  ATM,Singapore,Aries Gold,7.002.000đ
 ST-207.03,Đồng hồ Nam,40 mm,Krysternacrystal(kínhcứng),Dây da,Quartz (Điện tử),5ATM,Thụy Sỹ,Stuhrling Original,7.182.000đ
  CT-BE9170-56E,Đồng hồ Nam,39 mm,MineralCrystal(KínhCứng),Stainless Steel,Quartz/Pin,5 ATM,Nhật Bản,Citizen,3.168.000đ
  E-3432.132.22.20.15,Đồng hồ Nam,"40,5mm",Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,24.390.000đ
  JL-N-210B,Đồng hồ Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Automatic (Cơ tự động),5  ATM,Áo,Jacques lemans,9.108.000đ
  AT-56756.45.21,Nam,40mm,Sapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Atlantic Swiss,27.135.000đ
  EFR-546L-2AVUDF,Đồng hồ Nam,47mm,Kínhkhoáng,Dây da,Quartz (Điện tử),10ATM,Nhật Bản,Casio,3.420.000đ
  JL-1-1850G,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,3.699.000đ
  BS-17-23170-221,Đồng hồ Nam,40 mm,Sapphiretinhthể,Dây da,Quartz (Điện tử),5 bar,Đức,Bruno Sohnle,9.927.000đ
  JL-1-1850I,Nam,38 mm,,Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,3.699.000đ
  JL-1-1801C,Đồng hồ Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  AT-60335.41.21R,Nam,42mm,Sapphire,Thép không gỉ,Quartz (Điện tử),3 ATM,Thụy Sỹ,Atlantic Swiss,8.496.000đ
  QQ-Q948J010Y,Đồng hồ nam,45 mm,Krysternacrystal(kínhcứng),Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,950.400đ
  17-13180-741,Đồng hồ Nam,42 mm, Sapphiretinhthể,Dây da,Quartz (Điện tử),10 ATM,Đức,Bruno Sohnle,16.380.000đ
  AG-G9001 S-W,Nam,41.3 mm,Sapphire,Thép không gỉ,Automatic (Cơ),5  ATM,Singapore,Aries Gold,9.135.000đ
  CT-NH8390-11X,Đồng hồ Nam,40 mm,CrystalGlass,Dây da chính hãng, Automatic (Cơ tự động),5 ATM,Nhật Bản,Citizen,7.359.300đ
  AT-61351.45.21,Nam,42mm,Sapphire,Dây da,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,12.582.000đ
  QQ-A192-212Y,Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.209.600đ
  JL-1-1845R,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ mạ Demi PVD rose gold,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,6.498.000đ
  QQ-M132J006Y,Đồng hồ Nam,52 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  JL-1-1862P,Nam,40 mm,,Thép không gỉ,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,5.427.000đ
  QQ-M143J005Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  QQ-M143J007Y,Đồng hồ Nam,54 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.101.600đ
  QQ-M144J006Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  AT-50356.45.61,Nam,38mm,Sapphire,Thép không gỉ mạ PVD,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,15.813.000đ
  QQ-Q594J204Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  QQ-Q716-201Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  CT-BI5000-87L,Đồng hồ Nam,39 mm,Mineral(Kínhcứngchịulực),Stainless Steel,Quartz/Pin,5 ATM,Nhật Bản,Citizen,2.808.000đ
  CT-BM7354-85A,Đồng hồ Nam,41.5 mm,Krysternacrystal(kínhcứng),Stainless Steel,Eco-Drive (Năng Lượng Ánh Sáng),3 ATM,Nhật Bản,Citizen,4.788.000đ
  QQ-VR62J001Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  E-3390.152.22.10.25,Đồng hồ Nam,41mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,34.290.000đ
  AG-G120B S-NUM,Đồng hồ nam,40 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  E-3390.152.22.16.25,Đồng hồ Nam,41mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,34.290.000đ
  CT-BE9174-55L,Đồng hồ Nam,39 mm,Mineral(Kínhcứngchịulực),Stainless Steel,Quartz/Pin,5 ATM,Nhật Bản,Citizen,4.095.000đ
  QQ-VR54J007Y,Nam,48 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,735.300đ
  QQ-VR54J003Y,Nam,48 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,735.300đ
  QQ-VR50J003Y,Đồng hồ Nam,43 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.134.000đ
  QQ-M133J005Y,Đồng hồ Nam,52 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.080.000đ
  AT-63560.45.31,Nam,42mm,Sapphire,Dây da,Quartz (Điện tử),10 ATM,Thụy Sỹ,Atlantic Swiss,16.533.000đ
  JL-1-1117.1KN,Nam,44 mm,Hardenedcrystexcrystal(Kínhcứng),Dây da chính hãng,Quartz/Pin,20 ATM,Áo,Jacques lemans,7.146.000đ
  CT-EU6082-52P,Đồng hồ Nữ,32 mm,Krysternacrystal(kínhcứng),Thép không gỉ,Quartz/Pin,5 ATM,Nhật Bản,Citizen,3.578.400đ
  AG-G1003 G-W,Nam,40 mm,Sapphire,Dây da,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.430.250đ
  CT-BE9176-76L,Đồng hồ Nam,39 mm,Kínhkhoáng(Mineral),Thép không gỉ,Quartz/Pin,5 ATM,Nhật Bản,Citizen,4.347.000đ
  AG-KR68Q S-12S,Nam,35 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  17-13175-341,Đồng hồ Nam,42 mm,Sapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,13.230.000đ
  AT-71365.43.91G,Nam,41mm,Sapphire,Thép không gỉ (mạ Demi PVD ),Quartz (Điện tử),10 ATM,Thụy Sỹ,Atlantic Swiss,12.582.000đ
  E-3432.132.22.20.32,Đồng hồ Nam,"40,5mm",Kínhsapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,27.360.000đ
  AT-56355.45.21,Nam,41mm,Sapphire,Thép không gỉ mạ PVD,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,19.044.000đ
  QQ-BL64J401Y,Nam,39 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,1.294.200đ
  QQ-Q960J202Y,Đồng hồ Nam,43 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.069.200đ
  QQ-DG18J001Y,Nam,49 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.101.600đ
  E-3391.832.22.56.25,Đồng hồ Nam,41mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,72.270.000đ
  BS-17-13043-221,Đồng hồ Nam,"40,5 mm",Sapphire,Dây da,Quartz (Điện tử),10 ATM,Đức,Bruno Sohnle,16.857.000đ
  17-13043-725,Đồng hồ Nam,40.5 mm,Sapphire,Thép không gỉ ,Quartz (Điện tử),10 ATM,Đức,Bruno Sohnle,16.857.000đ
  17-63170-221,Đồng hồ Nam,40 mm,Sapphiretinhthể,Dây da,Quartz (Điện tử),5 bar,Đức,Bruno Sohnle,9.927.000đ
  QQ-VR36J013Y,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,637.200đ
  17-13159-251,Đồng hồ Nam," 41,5 mm",Sapphire,dây da,Quartz (Điện tử),3 ATM,Đức,Bruno Sohnle,15.597.000đ
  AT-53750.41.61,Nam,42mm,Sapphire,Dây da,Automatic,5ATM,Thụy Sỹ,Atlantic Swiss,23.688.000đ
  QQ-VR28J007Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,518.400đ
  JL-1-1821C,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ mạ Demi PVD ,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,4.149.000đ
  E-3423.133.20.18.25,Đồng hồ Nam,"40,5mm",Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,31.050.000đ
  E-3424.183.20.18.25,Đồng hồ Nam,42mm,Kínhsapphire,Dây da,Máy cơ lên cót bằng tay,5ATM,Thụy Sỹ,Epos Swiss,38.430.000đ
  E-3387.152.22.20.15,Đồng hồ Nam,39mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,33.120.000đ
  E-3387.152.22.20.32,Đồng hồ Nam,39mm,Kínhsapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,38.520.000đ
  CT-BI5032-56P,Nam,40 mm,MineralCrystal,Thép không gỉ,Quartz (Điện tử),5 ATM,Nhật Bản,Citizen,3.636.000đ
  JL-1-1845B,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  E-3387.152.22.48.15,Đồng hồ Nam,39mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,33.120.000đ
  JL-N-213C,Nam,42 mm,,Thép không gỉ,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,5.193.000đ
  JL-1-1901A,Nam,44 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  AT-61350.45.31,Nam,38mm,Sapphire,Dây da,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,12.582.000đ
  JL-N-206B,Đồng hồ Nam,42 mm,perspex(Kínhcứngchịulực),Dây da,Automatic (Cơ tự động),5  ATM,Áo,Jacques lemans,7.803.000đ
  AT-61356.45.21,Nam,42mm,Sapphire,Thép không gỉ mạ PVD,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,15.273.000đ
  QQ-GW85J002Y,Đồng hồ Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.609.200đ
  CT-NH8380-15E,Nam,46.2mm,Mineral(Kínhcứngchịulực),Dây cao su,Automatic (Cơ tự động),10 ATM,Nhật Bản,Citizen,4.959.000đ
  AT-63360.41.21,Nam,42mm,Sapphire,Dây da,Quartz (Điện tử),10 ATM,Thụy Sỹ,Atlantic Swiss,10.125.000đ
  BS-17-23109-920,Đồng hồ Nam,40 mm,Sapphire,dây da,Quartz (Điện tử), 3 ATM,Đức,Bruno Sohnle,14.337.000đ
  AT-63360.45.31,Đồng hồ Nam,42mm,Sapphire,Dây da,Quartz (Điện tử),10 ATM,Thụy Sỹ,Atlantic Swiss,12.222.000đ
  QQ-GW86J006Y,Đồng hồ Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,2.041.200đ
  QQ-GW86J007Y,Đồng hồ Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,2.041.200đ
  BS-17-13085-921,Đồng hồ Nam,38mm,Sapphire,dây da,Quartz (Điện tử),3 ATM,Đức,Bruno Sohnle,11.817.000đ
  QQ-M133J004Y,Đồng hồ Nam,52 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.080.000đ
  QQ-M144J005Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  QQ-Q890J212Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,950.400đ
  QQ-Q206J404Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,950.400đ
